tweet_id,company,company_count,created_at,favorite_count,retweet_count,screen_name,tweet,polaridade
1123193211311271938,SANTANDER,1,2019-04-30 11:51:44,0,0,leiamoneytimes,"#SANB11 Lucro líquido do Santander aumenta 21,1% no trimestre, para R$ 3,41 bilhões https://t.co/KbVHd0osO6",1
1123054792581025792,VALE,1,2019-04-30 02:41:42,1,0,leiamoneytimes,#VALE3 Vale elege diretor-presidente https://t.co/wII1L1iK9U,0
1123008868924174337,PETROBRAS,1,2019-04-29 23:39:13,1,0,leiamoneytimes,#BRDT3 BR Distribuidora elege Rafael Salvador Grisolia para cargo de CEO https://t.co/klfkxBU5zC,0
1123000570346864640,MULTIPLAN,1,2019-04-29 23:06:14,2,0,leiamoneytimes,#MULT3 Lucro da Multiplan cai 6% com impacto de bônus de R$ 11 mi para executivos https://t.co/UwiWTiLnNH,-1
1122975718030360576,MAGAZINE LUIZA,1,2019-04-29 21:27:29,36,12,leiamoneytimes,#MGLU3 Magazine Luiza compra Netshoes por US$ 62 milhões https://t.co/pRpIrPyJ1E,1
1122859691925700608,HYPERA,1,2019-04-29 13:46:26,0,0,leiamoneytimes,"#HYPE3 Ação da Hypera está “atraente”, avalia BTG Pactual https://t.co/T3KrChdMZs",1
1122812507117191168,PETROBRAS,1,2019-04-29 10:38:57,11,1,leiamoneytimes,"#PETR3 #PETR4 Petrobras sem monopólio? Compre as ações, diz analista https://t.co/NVgrr7lGxU",1
1122609812028755973,VALE,1,2019-04-28 21:13:30,0,0,leiamoneytimes,#VALE3 Vale: Veja os 13 nome que poderão compor novo Conselho; voto será individual https://t.co/jIiI47TRrk,0
1122145478911635459,JBS,1,2019-04-27 14:28:25,2,2,leiamoneytimes,"#JBSS3 Seara, da JBS, compra frigorífico de suínos no RS por R$ 235 milhões https://t.co/ZgctlomaIE",1
1121921665271783429,HYPERA,1,2019-04-26 23:39:03,7,0,leiamoneytimes,"#HYPE3 Lucro da Hypera sobe 7,1% no primeiro trimestre https://t.co/pYwd8XtgWp",1
1121873711206936577,KLABIN,1,2019-04-26 20:28:30,1,0,leiamoneytimes,Klabin tem inscrições abertas para evento sobre controle sustentável de formigas https://t.co/pyagf3IIko,0
1121782672337047554,RENNER,1,2019-04-26 14:26:45,0,0,leiamoneytimes,"#LREN3 Lojas Renner continua a elevar o nível &amp;#8220;ótimo&amp;#8221; do varejo, avalia Credit Suisse https://t.co/sp06eRb9N2",1
1121770050216763399,CIELO,1,2019-04-26 13:36:36,2,0,leiamoneytimes,#CIEL3 Ação da Cielo está ficando barata: É hora de comprar? https://t.co/8rhCnxkqYs,0
1121756846929403905,BRF,1,2019-04-26 12:44:08,2,1,leiamoneytimes,#BRFS3 BRF: Ivan Monteiro deixa diretoria financeira https://t.co/8F2fGE05x2,0
1121750381481140224,BANCO DO BRASIL,1,2019-04-26 12:18:26,2,0,leiamoneytimes,#BBAS3 Giovanna Ricci: Por que uma selfie assusta o Banco do Brasil? https://t.co/XieQ2H09BO,0
1121723225996713991,RENNER,1,2019-04-26 10:30:32,3,0,leiamoneytimes,"Lojas Renner lucra 50,8% mais em balanço do 1º trimestre https://t.co/raYbVY73f8 #LREN3",1
1121723036728725504,LOCALIZA,1,2019-04-26 10:29:47,3,0,leiamoneytimes,"Lucro da Localiza cresce 22,9% e é recorde no 1° trimestre https://t.co/KTrNSOVo0N #RENT3",1
1121547935030882305,PETROBRAS,1,2019-04-25 22:53:59,16,4,leiamoneytimes,#PETR3 #PETR4 Petrobras assina a venda de 3 ativos no valor de R$ 40 bilhões https://t.co/QFTF5C2ily,1
1121541644657020928,VALE,1,2019-04-25 22:28:59,2,0,leiamoneytimes,STJ mantém decisão que mandou soltar funcionários da Vale https://t.co/h7QS9FW794,0
1121531454402564096,FLEURY,1,2019-04-25 21:48:30,13,0,leiamoneytimes,"Fleury tem lucro de R$ 96,9 milhões no 1° trimestre https://t.co/3DxXz3LT1N",1
1121494001700495360,JBS,1,2019-04-25 19:19:41,3,0,leiamoneytimes,JBS abre vagas para Programa de Trainee 2019 https://t.co/jCcty64k0I,0
1121386850784931845,BRADESCO,1,2019-04-25 12:13:54,0,0,leiamoneytimes,"Bradesco mostra alta de 22,3% no lucro líquido recorrente para R$ 6,2 bilhões https://t.co/ZsljZ0lJ1j",1
1121249959985205249,CIELO,1,2019-04-25 03:09:56,4,0,leiamoneytimes,#CIEL3 Resultado da Cielo: Seria este o fim? https://t.co/K3SscOEtY5,0
1121090987395305472,VIA VAREJO,1,2019-04-24 16:38:14,3,0,leiamoneytimes,Via Varejo opera em queda após prejuízo no 1º trimestre https://t.co/52nsr9m8Cf,-1
1121069486218588161,ITAÚ,1,2019-04-24 15:12:48,3,0,leiamoneytimes,A procura da bala de prata: a recuperação brasileira pelo economista-chefe do Itaú https://t.co/kMlVy73ufY,0
1121036813961969665,MAGAZINE LUIZA,1,2019-04-24 13:02:58,3,0,leiamoneytimes,"#MGLU3 Magazine Luiza fica mais ""Amazon"" ao anunciar a venda de livros no e-commerce https://t.co/oiQdgDf3BP",0
1121031026866835456,WEG,1,2019-04-24 12:39:59,11,1,leiamoneytimes,"#WEGE3 Lucro líquido da WEG avança 7,7% no 1º tri e totaliza R$ 306,8 milhões https://t.co/fXRDDdhxpY",1
1121029359110950912,BANCO DO BRASIL,1,2019-04-24 12:33:21,5,1,leiamoneytimes,#BBAS3 Banco do Brasil irá vender ações da Neoenergia https://t.co/y5JCewQxpf,1
1121026412977295360,CCR,1,2019-04-24 12:21:39,2,0,leiamoneytimes,#CCRO3 CCR: RodoNorte irá cortar tarifas em 30% por acordo de leniência https://t.co/hr9CU7MZaR,-1
1121020105100603394,VIA VAREJO,1,2019-04-24 11:56:35,2,0,leiamoneytimes,Via Varejo reverte lucro e tem prejuízo de R$ 49 milhões no 1º trimestre https://t.co/KKMXZxmZCO,-1
1121002803445600258,JBS,1,2019-04-24 10:47:50,1,2,leiamoneytimes,JBS reabre emissão de US$ 700 milhões https://t.co/38oEdlfjCS #JBSS3,0
1120806199325335555,CIELO,1,2019-04-23 21:46:36,1,1,leiamoneytimes,"#CIEL3 Lucro da Cielo encolhe 40% e despesa salta 22,4% no 1º trimestre https://t.co/3iCb4SCJ50",-1
1120769784294125572,BRF,1,2019-04-23 19:21:54,4,0,leiamoneytimes,"#BRFS3 BRF: Parece que o jogo virou, não é mesmo? https://t.co/jODhI0Hb4u",0
1120714724168097794,CIELO,1,2019-04-23 15:43:06,0,1,leiamoneytimes,#CIEL3 Cielo: O que esperar do resultado do 1º trimestre? Ações avançam 6% https://t.co/lnC7iwF7vK,1
1120689922187436032,B3,1,2019-04-23 14:04:33,1,1,leiamoneytimes,"Caixa vai realizar IPOs de subsidiárias em Nova York e na B3, diz Valor https://t.co/TtW6FEOiSw",0
1120665822668709888,B3,1,2019-04-23 12:28:47,0,0,leiamoneytimes,"#B3SA3 B3 aprova emissão de debêntures em R$ 1,2 bilhão https://t.co/T2jBCDDdVT",1
1120664984965480449,PETROBRAS,1,2019-04-23 12:25:28,1,0,leiamoneytimes,#PETR3 #PETR4 Petrobras abre o jogo sobre preços dos combustíveis em 37 pontos do Brasil https://t.co/5e0RlN5Tqw,0
1120660147448291330,CIELO,1,2019-04-23 12:06:14,1,0,leiamoneytimes,#CIEL3 Lazard vende ações da Cielo antes de resultado do 1º trimestre https://t.co/aRlHucdqNx,-1
1120635759600521216,VALE,1,2019-04-23 10:29:20,1,0,leiamoneytimes,"Acordo individual com Vale permite indenização eficaz, diz defensoria https://t.co/NY3AvFiiOu",0
1120440137614282754,PETROBRAS,1,2019-04-22 21:32:00,3,1,leiamoneytimes,"Fechamento: Trump asfixia Irã, petróleo sobe, mas Petrobras cai; Ibovespa fica estável https://t.co/Rjs5tL6De0",-1
1120007829664956416,PETROBRAS,1,2019-04-21 16:54:09,5,0,leiamoneytimes,"Programa Petrobras Cultural será revisado, diz Bolsonaro https://t.co/1vYQgNMgJH",0
1118901612867665921,PETROBRAS,1,2019-04-18 15:38:27,3,1,leiamoneytimes,#PETR3 #PETR4 Petrobras avança quase 3% após alta do diesel e entrevista de Guedes https://t.co/ufyvRB6MdU,1
1118887970398928896,PETROBRAS,1,2019-04-18 14:44:14,2,0,leiamoneytimes,#PETR4 Jerônimo Antunes renuncia ao cargo no Conselho da Petrobras https://t.co/1vIq7lT88Z,-1
1118841371543126016,USIMINAS,1,2019-04-18 11:39:04,0,0,leiamoneytimes,#USIM5 Usiminas anuncia investimentos de R$ 1 bi em 2019 https://t.co/HEGWI1jelV,1
1118838424843243521,USIMINAS,1,2019-04-18 11:27:22,2,0,leiamoneytimes,#USIM5 Lucro líquido da Usiminas despenca 81% no primeiro trimestre de 2019 https://t.co/F6kVzqITrQ,-1
1118675956045107202,PETROBRAS,1,2019-04-18 00:41:46,2,0,leiamoneytimes,"#PETR4 Fui favorável a sustar o reajuste dos preços, diz presidente da Petrobras; Valor subirá R$ 0,10 https://t.co/bbVwXNx6bF",-1
1118597720338575360,EMBRAER,1,2019-04-17 19:30:53,0,0,leiamoneytimes,Embraer abre 100 vagas para Programa de Estágio 2019 https://t.co/a0nret00TR,0
1118562267837206528,USIMINAS,1,2019-04-17 17:10:01,2,0,leiamoneytimes,#USIM5 Usiminas abre a temporada de balanços na quinta; ações caem mais de 1% https://t.co/RdLbaEPFxl,-1
1118532330858196992,CYRELA,1,2019-04-17 15:11:03,0,0,leiamoneytimes,Cyrela opera em alta após divulgação de prévia do 1º trimestre do ano https://t.co/ut6qBNMxGG,1
1118314824927207429,KLABIN,1,2019-04-17 00:46:46,5,0,leiamoneytimes,"#KLBN4 Klabin vai investir R$ 9,1 bilhões no projeto Puma II até 2023 https://t.co/3ro69KlqGi",1
1118197454443352064,PETROBRAS,1,2019-04-16 17:00:22,0,0,leiamoneytimes,Maia defende palavra final do Congresso sobre cessão onerosa da Petrobras https://t.co/duS6nhNMBh,0
1118132486490468352,PETROBRAS,1,2019-04-16 12:42:13,3,0,leiamoneytimes,Pré-Market: Ibovespa espera sinais de Brasília sobre Petrobras e Previdência https://t.co/p220hTn8q6,0
1118127205693952000,MRV,1,2019-04-16 12:21:14,1,0,leiamoneytimes,"#EZTC3 #MRVE3 #EVEN3 Eztec, MRV ou Even: qual construtora foi melhor na prévia do primeiro trimestre? https://t.co/0Flr2t9hSv",0
1117925626428706817,PETROBRAS,1,2019-04-15 23:00:14,12,0,leiamoneytimes,Presidente da Petrobras nega interferência do governo https://t.co/xZ2bJn0NyV,0
1117822411221741569,PETROBRAS,1,2019-04-15 16:10:05,2,0,leiamoneytimes,#PETR4 Petrobras avança mais de 2% e ensaia recuperação após interferência https://t.co/vQg3bXxSLR,1
1117810425758982144,PETROBRAS,1,2019-04-15 15:22:28,2,1,leiamoneytimes,"Guedes, Onyx e Bolsonaro discutem Petrobras e diesel às 14h30 https://t.co/DSs3QwHTR5",0
1117775129843466240,CIELO,1,2019-04-15 13:02:12,2,0,leiamoneytimes,"Varejo brasileiro cai 0,7% em março por Carnaval, aponta índice Cielo https://t.co/u5biC99r3Z",-1
1117768837909315585,ESTACIO,1,2019-04-15 12:37:12,0,0,leiamoneytimes,#ESTC3 Estácio anuncia ex-Latam em Conselho https://t.co/JNuaFXg4SX,1
1117756766962495488,BRF,1,2019-04-15 11:49:14,0,0,leiamoneytimes,Pedro Parente recusa convite para deixar o comando da BRF https://t.co/cqbQHlxOER,1
1116835385064284192,PETROBRAS,1,2019-04-12 22:48:00,3,1,leiamoneytimes,Resumo: Petrobras perde R$ 32 bilhões em valor de mercado após veto do diesel https://t.co/YOC8ofVr7T,-1
1116793153623707648,PETROBRAS,1,2019-04-12 20:00:11,1,1,leiamoneytimes,#PETR4 #PETR3 O que fazer com as ações da Petrobras? Saiba como proteger os seus papeis da volatilidade https://t.co/Lx8f7nSKuL,0
1116785205409349632,ITAÚ,1,2019-04-12 19:28:36,5,0,leiamoneytimes,"#LINX3 Linx está pronta para voar, indica Itaú BBA https://t.co/stG7V5g26I",0
1116714497367072768,PETROBRAS,1,2019-04-12 14:47:38,2,0,leiamoneytimes,Petrobras cai 4% após veto no reajuste do diesel https://t.co/hiKQP5fXy1,-1
1116701029519769600,B2W,1,2019-04-12 13:54:07,2,0,leiamoneytimes,"Na mira de B2W, Magalu e Mercado Livre, Netshoes está avaliada em US$ 107 milhões https://t.co/LpaxoX7cob",1
1116696777657331712,B3,1,2019-04-12 13:37:13,1,1,leiamoneytimes,#B3SA3 Volume de negociações com índices de ações dispara na B3 em março https://t.co/1terLvL2KZ,1
1116664282400350210,PETROBRAS,1,2019-04-12 11:28:06,1,1,leiamoneytimes,Petrobras afunda 4% no pré-market de NY com receio de intervenção do governo https://t.co/dxPML8nbnd,-1
1116496527587971072,VALE,1,2019-04-12 00:21:30,0,0,leiamoneytimes,"Em CPI, ex-diretor da Vale diz já ter sido punido por mineradora https://t.co/mIjBfFZ8ox",0
1116443186401030145,PETROBRAS,1,2019-04-11 20:49:32,10,5,leiamoneytimes,"Governo vai rever monopólio da Petrobras no setor de gás, diz ministro https://t.co/b5apYaaMlU",-1
1116405955321843712,ELETROBRAS,1,2019-04-11 18:21:36,1,1,leiamoneytimes,Modelo de capitalização da Eletrobras deve ser anunciado até junho https://t.co/GD3dxWaCl8,1
1116301898586497024,CSN,1,2019-04-11 11:28:07,2,0,leiamoneytimes,#CSNA3 CSN poderá emitir até US$ 1 bilhão em títulos para alongar perfil de sua dívida https://t.co/yJ4C9Dgq4K,1
1116059733029543943,VALE,1,2019-04-10 19:25:50,2,0,leiamoneytimes,Ministro defende que multa da Vale seja destinada a parques em Minas https://t.co/2P7mgRppLM,0
1116002020488511488,BANCO DO BRASIL,1,2019-04-10 15:36:30,2,0,leiamoneytimes,"IPCA acima da meta é provocado por fator não recorrente, diz BB Investimentos https://t.co/Aklva3r1s6",0
1115747738409476097,PETROBRAS,1,2019-04-09 22:46:05,1,1,leiamoneytimes,"Segunda Turma do STF manda soltar Bendine, ex-presidente da Petrobras https://t.co/H4JHjPFLha",0
1115697331108757505,B2W,1,2019-04-09 19:25:47,1,0,leiamoneytimes,Netshoes dispara mais de 13% na NYSE com B2W e Magalu buscando aquisição https://t.co/jpDhKZrOV5,1
"1,11568E+18",B3,1,2019-04-09 18:19:50,1,0,leiamoneytimes,"Investidor estrangeiro amplia saldo positivo na B3 em R$ 294,2 milhões https://t.co/fJ0ylCmTBG",1
1115669092197859331,ECORODOVIAS,1,2019-04-09 17:33:34,3,0,leiamoneytimes,Ecorodovias aprova emissão de R$ 900 milhões em debêntures; ações sobem https://t.co/DLdRoqB00q,1
1115581971948871680,EMBRAER,1,2019-04-09 11:47:23,1,0,leiamoneytimes,#POMO4 #EMBR3 Marcopolo comunica novo CEO após presidente aceitar proposta da Embraer https://t.co/2GVxscO4vH,0
1115578483709706241,EMBRAER,1,2019-04-09 11:33:31,5,2,leiamoneytimes,#EMBR3 #POMO4 Embraer indicará presidente da Marcopolo para ser novo CEO da estatal https://t.co/zStjtNQfxk,1
1115244050867785730,ITAÚ,1,2019-04-08 13:24:36,0,0,leiamoneytimes,Saúde em foco: veja quem é a queridinha do Itaú BBA no setor https://t.co/7ihrvhxmp3,0
1115232269487230976,PÃO DE AÇÚCAR,1,2019-04-08 12:37:47,1,0,leiamoneytimes,"Aplicativos impulsionam vendas das varejistas do Grupo Pão de Açúcar, diz Estadão https://t.co/oBmLlmVrtW",1
1115231367414075398,CCR,1,2019-04-08 12:34:12,2,0,leiamoneytimes,"#CCRO3 CCR: Acionistas minoritários não querem pagamento a ex-executivos, diz Valor https://t.co/lcBAclKLhZ",1
1115011295030464515,TIM,1,2019-04-07 21:59:43,1,0,leiamoneytimes,Pietro Labriola assume cargo de CEO da operadora TIM https://t.co/nZqXQdrYnU,1
1114339896079147008,VALE,1,2019-04-06 01:31:49,0,0,leiamoneytimes,Vale não descontará pagamento emergencial da indenização individual https://t.co/t29wpWaObM,0
1114202613967409153,BRASKEM,1,2019-04-05 16:26:18,2,0,leiamoneytimes,#BRKM5 Braskem oscila perto da estabilidade com bloqueio de R$ 100 mi pela Justiça https://t.co/xpzqVS2WeO,0
1114202468655796225,IRB,1,2019-04-05 16:25:44,4,0,leiamoneytimes,#IRBR3 IRB sobe quase 3% com Morgan Stanley iniciando cobertura das ações https://t.co/LgtYnPcwI0,1
1114179071540441088,ITAÚ,1,2019-04-05 14:52:45,2,1,leiamoneytimes,Itaú BBA lista 17 melhores ideias de investimento para abril https://t.co/KWO1Z3Zeo7,0
1114096713806032897,B3,1,2019-04-05 09:25:30,0,0,leiamoneytimes,&lt;&lt; #B3SA3 B3 revela calendário com 9 mudanças em produtos até 2020 https://t.co/bzr9QP7UEl,0
1113988368663228418,B3,1,2019-04-05 02:14:58,2,0,leiamoneytimes,#B3SA3 B3 revela calendário com 9 mudanças em produtos até 2020 https://t.co/bzr9QP7UEl,0
1113824473604608000,AZUL,1,2019-04-04 15:23:43,1,0,leiamoneytimes,"#AZUL4 Azul registra crescimento de 15,6% no tráfego de passageiros em março https://t.co/vkn3ozNSpO",1
1113817950337806339,ELETROBRAS,1,2019-04-04 14:57:47,0,0,leiamoneytimes,Eletrobras avança mais de 2% com nova sinalização de capitalização da estatal https://t.co/c236QePrpW,1
1113803069991673856,VALE,1,2019-04-04 13:58:40,0,0,leiamoneytimes,Vale vai compensar o governo de Minas Gerais e municípios por perdas na arrecadação https://t.co/1KuKNYPs6b,-1
1113579453198819328,TIM,1,2019-04-03 23:10:05,2,0,leiamoneytimes,TIM abre inscrições para programa de inovação tecnológica de universitários https://t.co/C6yY3oUwAi,0
1113448121231712257,GOL,1,2019-04-03 14:28:13,5,2,leiamoneytimes,Ações da Gol avançam após acordo com a Elliott Management https://t.co/r4UUIoL5Hj,1
1113444806154436610,EMBRAER,1,2019-04-03 14:15:03,1,0,leiamoneytimes,Embraer avança com acordo com Air Peace e negociações com Portugal https://t.co/i7AV9B90pp,1
1113442010013343746,PETROBRAS,1,2019-04-03 14:03:56,19,2,leiamoneytimes,"#PETR4 Enfim, chegou a hora e a vez da Nova Petrobras brilhar na bolsa https://t.co/ib2LiSPypG",1
1113431484290015232,SANTANDER,1,2019-04-03 13:22:07,0,0,leiamoneytimes,"#SANB11 Santander anuncia reestruturação e pretende cortar € 1,27 bilhão em custos https://t.co/V7rk3bejY9",1
1113430426348150785,AZUL,1,2019-04-03 13:17:54,0,0,leiamoneytimes,#AZUL4 Azul fecha financiamento de US$ 200 milhões com instituição do governo dos EUA https://t.co/obb4g92uBB,1
1113113985455357959,PETROBRAS,1,2019-04-02 16:20:29,3,0,leiamoneytimes,#PETR4 Petróleo bruto dos EUA atinge alta de 5 meses https://t.co/6pb59d2iWi,1
1113096823495909376,JBS,1,2019-04-02 15:12:17,0,0,leiamoneytimes,"Com precificação e reabertura de bônus, JBS cai mais de 1% https://t.co/pdHu2Ox8e4",-1
1113088946110676999,SABESP,1,2019-04-02 14:40:59,1,0,leiamoneytimes,Sabesp lidera perdas do Ibovespa com privatização ou capitalização ficando para 2020 https://t.co/RYGojkiATX,-1
1113053822996373504,GOL,1,2019-04-02 12:21:25,1,2,leiamoneytimes,"#GOLL4 Bank of America já tem 12,6% das ações da Gol https://t.co/E3FejURfxq",1
1090243293475229697,CIELO,1,2019-01-29 13:40:31,2,0,valor_ri,"Cielo registra Ebtida de R$ 4,634 bilhões em 2018. Confira o balanço da empresa. https://t.co/6N2mlw6Skm",0
1012011483344056320,WEG,1,2018-06-27 16:35:14,1,0,valor_ri,Weg realiza pagamento de juros sobre capital próprio dia 15 de agosto.  https://t.co/lwc84oE3Xh,1
1011977097198305282,CIELO,1,2018-06-27 14:18:36,1,0,valor_ri,Cielo realiza pagamento de juros sobre capital próprio dia 28 de setembro. https://t.co/NLzzsJMLzy,1
974703144956497921,KROTON,1,2018-03-16 17:45:13,0,0,valor_ri,Kroton vê lucro subir e receita cair no quarto trimestre https://t.co/a4S6ZUssrS,-1
968119039284400129,MAGAZINE LUIZA,1,2018-02-26 13:42:20,0,0,valor_ri,Magazine Luiza publica seu balanço de 2017. https://t.co/0wkzckaJk2,0
966355646789677063,BRADESCO,1,2018-02-21 16:55:14,0,0,valor_ri,"BEC DTVM, empresa da organização Bradesco, divulga resultados de 2017. https://t.co/c0I6k0jVW9",0
966330483842875399,VIA VAREJO,1,2018-02-21 15:15:15,0,0,valor_ri,A Via Varejo fecha 2017 com lucro líquido de R$ 129 milhões https://t.co/HDlEeRjm8H,1
966324172421988352,VIVO,1,2018-02-21 14:50:10,0,0,valor_ri,"Lucro da Telefônica Brasil sobe 24,9% no 4º trimestre, para R$ 1,5 bi https://t.co/nO1CcYsAsA",1
964173748747325441,JBS,1,2018-02-15 16:25:09,0,0,valor_ri,"Lucro líquido da Pilgrim's Pride, da JBS, cresce 90% no 4º trimestre https://t.co/QZvEKWvmAc",1
961980573240692737,BRADESCO,1,2018-02-09 15:10:16,0,0,valor_ri,Bradesco Leasing divulga resultados de 2017. Confira https://t.co/yhQUBXsR7B,0
961965463700992002,CVC,1,2018-02-09 14:10:13,1,1,valor_ri,"Lucro líquido da CVC em 2017 sobe 20,4% a R$ 237,4 milhões https://t.co/AXsy7zuh6v E no Valor RI https://t.co/6uOeLVe5Kz",1
961953686753873920,IRB,1,2018-02-09 13:23:25,1,1,valor_ri,"IRB Brasil RE registra lucro líquido de R$ 925 milhões em 2017, 9% acima do registrado em 2016. https://t.co/3U7Qk3ehkc",1
960884573700808706,ITAÚ,1,2018-02-06 14:35:09,1,1,valor_ri,"Lucro recorrente do Itaú sobe 12,3% em 2017, para R$ 24,9 bilhões https://t.co/DdX2Raf1At",1
960856426217377792,BRADESCO,1,2018-02-06 12:43:18,0,0,valor_ri,Bradesco publica integra dos resultados de 2017. Acesse https://t.co/Ei7otvOTAA,0
960521013908901888,BRADESCO,1,2018-02-05 14:30:29,2,0,valor_ri,Octavio Lazari Junior assume o Bradesco https://t.co/BjmNpVAsC8,0
959490418986668032,CIELO,1,2018-02-02 18:15:17,0,0,valor_ri,Cielo publica relatório de administração de 2017. https://t.co/En8skzUKNd,0
959472147965054976,KLABIN,1,2018-02-02 17:02:40,0,0,valor_ri,Klabin publica relatório de administração de 2017. https://t.co/dXblj6nldo,0
959139510616543232,BRADESCO,1,2018-02-01 19:00:53,1,1,valor_ri,Bradesco publica fato relevante sobre projeções de crescimento para 2018. https://t.co/Yy6TVOJsuW,0
959086569998225408,KLABIN,1,2018-02-01 15:30:31,0,0,valor_ri,Klabin publica aviso aos acionistas referente ao pagamento de dividendos intermediários. https://t.co/XIXtKWpouU,0
959041237566271488,ULTRAPAR,1,2018-02-01 12:30:23,0,0,valor_ri,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 29 de Janeiro, às 14h30. https://t.co/9Zth0OoyUf",0
958814754314833927,MARFRIG,1,2018-01-31 21:30:26,0,0,valor_ri,"Marfrig publica ata da reunião do conselho de administração realizada dia 11 de Janeiro, às 18h00. https://t.co/BgkIvRPGSZ",0
958784573218938880,BR MALLS,1,2018-01-31 19:30:30,1,0,valor_ri,"BR Malls publica ata da reunião do conselho de administração realizada dia 15 de Dezembro, às 10h00. https://t.co/ZBLNkh0A9s",0
958756156725489665,SANTANDER,1,2018-01-31 17:37:35,0,0,valor_ri,"Santander Brasil tem em 2017 o maior lucro gerencial do banco no país. https://t.co/wEhzzP3XRh 

E no Valor RI: https://t.co/I0wuRwHkd3",1
956217692830289920,IGUATEMI,1,2018-01-24 17:30:38,0,0,valor_ri,Iguatemi publica fato relevante sobre projeções para 2018. https://t.co/GsD9Qj1AQf,0
955791880733822977,BRF,1,2018-01-23 13:18:36,1,0,valor_ri,"BRF publica ata da reunião ordinária do conselho de administração realizada dia 30 de Novembro, às 09h00. https://t.co/19AIiwzwSM",0
953998036300107776,QUALICORP,1,2018-01-18 14:30:30,0,0,valor_ri,"Qualicorp publica ata da reunião do conselho de administração realizada dia 18 de Dezembro, às 10h00. https://t.co/fNDHFX8u19",0
953961191986094080,CIELO,1,2018-01-18 12:04:06,0,0,valor_ri,Cielo publica aviso aos acionistas referente às assembleias gerais ordinária e extraordinária de 2018. https://t.co/8VOSyW395a,0
953658437015162880,ECORODOVIAS,1,2018-01-17 16:01:04,2,0,valor_ri,Ecorodovias publica fato relevante sobre compra de participação na controlada Ecosul. https://t.co/j6q8pP0FRp,0
952956195064766469,KLABIN,1,2018-01-15 17:30:36,0,0,valor_ri,"Klabin publica ata da reunião extraordinária do conselho de administração realizada dia 18 de Dezembro, às 14h00. https://t.co/TgKKu36oBm",0
952877391147302918,BR MALLS,1,2018-01-15 12:17:28,0,0,valor_ri,"BR Malls publica ata da assembleia geral extraordinária realizada dia 13 de Dezembro, às 14h00. https://t.co/9CGCM94uLp",0
951846554461143040,ITAÚ,1,2018-01-12 16:01:17,0,0,valor_ri,"Itaú Unibanco Holding publica ata da reunião do conselho de administração realizada dia 30 de Novembro, às 14h30. https://t.co/cqZ9xiGlXC",0
951121696135753731,GOL,1,2018-01-10 16:00:58,0,0,valor_ri,"Gol vê margem de lucro operacional no 4º trimestre entre 13,2% e 14,2%. https://t.co/MU9zKG0boS",1
950819846186586112,QUALICORP,1,2018-01-09 20:01:31,0,0,valor_ri,"Qualicorp publica ata da reunião do conselho de administração realizada dia 05 de Dezembro, às 10h00. https://t.co/e8nnLTaLnH",0
950804657030533120,LOJAS AMERICANAS,1,2018-01-09 19:01:09,0,0,valor_ri,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 28 de Dezembro, às 17h00. https://t.co/tAzuf32VqB",0
950759285344079872,GERDAU,1,2018-01-09 16:00:52,0,0,valor_ri,Gerdau publica fato relevante sobre aquisição de ações de emissão da própria companhia. https://t.co/hQfow6M6ru,0
950744269379301377,KLABIN,1,2018-01-09 15:01:12,0,0,valor_ri,Klabin publica aviso aos debenturistas referente ao pagamento de juros. https://t.co/t0pxr2FGCP,0
950434558184476677,BRF,1,2018-01-08 18:30:31,0,0,valor_ri,"BRF publica ata da reunião ordinária do conselho realizada dia 26 de Outubro, às 17h00. https://t.co/jxa5r9n1Hd",0
950396857330683906,BRF,1,2018-01-08 16:00:42,0,0,valor_ri,BRF publica atas das reuniões extraordinária do conselho realizadas dias 09 e 22 de Novembro. https://t.co/CMdlwlHGvC,0
948622643066032128,SANTANDER,1,2018-01-03 18:30:37,0,0,valor_ri,Santander publica aviso aos acionistas referente à declaração e pagamento de dividendos e juros sobre o capital próprio. https://t.co/ZFtT9m1WAV,0
948600089576198146,CCR,1,2018-01-03 17:01:00,0,0,valor_ri,CCR publica atas das reuniões do conselho de administração realizadas dias 14 e 19 de Dezembro. https://t.co/rDNlafRSGB,0
948562211286519808,LOJAS AMERICANAS,1,2018-01-03 14:30:29,0,2,valor_ri,"Lojas Americanas publica ata da reunião extraordinária do conselho realizada dia 29 de Dezembro, às 10h00. https://t.co/3V5OkmuPRH",0
945731084729364480,ENERGIAS,1,2017-12-26 19:00:36,0,0,valor_ri,EDP Energias do Brasil publica aviso aos acionistas referente ao pagamento de juros sobre o capital próprio. https://t.co/Ankg7DmBcD,0
945700979940487170,VALE,1,2017-12-26 17:00:58,0,0,valor_ri,"Vale publica ata da assembleia geral extraordinária dos acionistas realizada dia 21 de Dezembro, às 09h00. https://t.co/Um1xWOUtbG",0
945625363199221760,QUALICORP,1,2017-12-26 12:00:30,0,0,valor_ri,"Qualicorp publica ata da reunião do conselho de administração realizada 28 de Setembro, às 10h00. https://t.co/SDokVehzPZ",0
944297797028851718,BRADESPAR,1,2017-12-22 20:05:13,0,0,valor_ri,Bradespar publica fato relevante referente ao juros sobre o capital próprio. https://t.co/au4aIb9pSJ,0
